city,latitude,longitude,country,citycode,density,timezone
Haut Fouillet,47.2033,2.7342,France,FR-F,18.2,Europe/Paris
Fragnes,46.8361,4.8445,France,FR-BFC,286.3,Europe/Paris
Stosswihr,48.0539,7.0996,France,FR-GES,54.7,Europe/Paris
Lorcy,48.0543,2.5316,France,FR-F,35.4,Europe/Paris
Champsanglard,46.2745,1.8813,France,FR-NAQ,18.3,Europe/Paris
Saint-Urbain,48.4,-4.2273,France,FR-E,107.3,Europe/Paris
Latronche,45.295,2.2277,France,FR-NAQ,6.7,Europe/Paris
Vouzeron,47.26,2.222,France,FR-F,11.8,Europe/Paris
La Chaîne,46.3745,2.9648,France,FR-ARA,9.8,Europe/Paris
Saint-Urbain,46.8766,-2.0092,France,FR-R,147.5,Europe/Paris
Cazalou,44.6667,1.0333,France,FR-NAQ,12.7,Europe/Paris
Chapelle-Voland,46.802,5.3765,France,FR-BFC,21.4,Europe/Paris
Le Piotaix,46.1045,1.127,France,FR-NAQ,14.3,Europe/Paris
Quercamps,50.7525,2.0522,France,FR-HDF,128.3,Europe/Paris
Fave,44.9522,5.2266,France,FR-ARA,1.1,Europe/Paris
Paulhiet,44.5133,5.1178,France,FR-ARA,8.2,Europe/Paris
Brévilly,49.6632,5.0776,France,FR-GES,57.3,Europe/Paris
Sautron,47.2634,-1.6722,France,FR-R,386.6,Europe/Paris
L’Aumône,48.6869,1.5509,France,FR-F,76.1,Europe/Paris
L’Aumône,46.3968,1.4596,France,FR-F,16.3,Europe/Paris
Le Fossé-Neuf,47.3567,-1.1204,France,FR-R,84.3,Europe/Paris
Rozoy-le-Vieil,48.1246,2.9452,France,FR-F,58.5,Europe/Paris
Campeaux,49.6193,1.7548,France,FR-HDF,53.9,Europe/Paris
Graye-et-Charnay,46.4671,5.4518,France,FR-BFC,26.1,Europe/Paris
Mauroux,44.4549,1.0468,France,FR-OCC,36.7,Europe/Paris
Mauroux,43.912,0.8102,France,FR-OCC,16.3,Europe/Paris
Tal-ar-Mor,47.7672,-3.2958,France,FR-E,847.6,Europe/Paris
Les Coteaux,47.7927,2.4352,France,FR-F,79,Europe/Paris
Goxwiller,48.4321,7.4849,France,FR-GES,265.2,Europe/Paris
Le Frou,48.3524,1.2036,France,FR-F,11.8,Europe/Paris
Mossay,47.183,1.4032,France,FR-F,7.6,Europe/Paris
Cougny,46.8147,3.1843,France,FR-BFC,31.6,Europe/Paris
Cougny,47.0038,3.3536,France,FR-BFC,24,Europe/Paris
Moissy-Moulinot,47.3204,3.7007,France,FR-BFC,10.4,Europe/Paris
Charens,44.5384,5.5106,France,FR-ARA,1.5,Europe/Paris
Fécocourt,48.4035,6.006,France,FR-GES,15.7,Europe/Paris
Amenucourt,49.1066,1.6429,France,FR-J,46.1,Europe/Paris
Courtacon,48.6968,3.2925,France,FR-J,16.4,Europe/Paris
Boussitran,45.0091,0.9212,France,FR-NAQ,12,Europe/Paris
Montagny-lès-Beaune,46.9916,4.8497,France,FR-BFC,109.3,Europe/Paris
Nédonchel,50.5241,2.3588,France,FR-HDF,53,Europe/Paris
Montflours,48.1704,-0.7339,France,FR-R,32.7,Europe/Paris
Brives-Charensac,45.0467,3.9267,France,FR-ARA,935.1,Europe/Paris
Arsonval,48.2683,4.6491,France,FR-GES,43.5,Europe/Paris
Changé,47.985,0.2833,France,FR-R,185.9,Europe/Paris
Changé,48.0992,-0.7929,France,FR-R,159.5,Europe/Paris
Saint-Rémy,46.3706,-0.5273,France,FR-NAQ,88.1,Europe/Paris
Saint-Rémy,44.9454,0.1842,France,FR-NAQ,21.4,Europe/Paris
Saint-Rémy,45.6559,2.2716,France,FR-NAQ,7.7,Europe/Paris
La Fiance,46.0388,5.1379,France,FR-ARA,51.6,Europe/Paris
La Villatte,46.1836,2.1478,France,FR-NAQ,14.7,Europe/Paris
La Villatte,46.3681,2.065,France,FR-NAQ,11.1,Europe/Paris
Grand-Laviers,50.1295,1.7846,France,FR-HDF,36.4,Europe/Paris
Montry,48.8841,2.8291,France,FR-J,1150.5,Europe/Paris
Hautmont,50.2477,3.9246,France,FR-HDF,1124.7,Europe/Paris
Siergue,45.7686,3.9606,France,FR-ARA,49.5,Europe/Paris
Vitry-le-François,48.7247,4.5844,France,FR-GES,1870.8,Europe/Paris
Charrey,47.9438,4.513,France,FR-BFC,12.2,Europe/Paris
Touchenay,48.2023,0.2005,France,FR-R,32,Europe/Paris
Remoulins,43.9397,4.566,France,FR-OCC,333.1,Europe/Paris
Clinchamp,48.1922,5.4582,France,FR-GES,5.5,Europe/Paris
La Rochette-du-Buis,44.2679,5.4219,France,FR-ARA,7.2,Europe/Paris
Orlencourt,50.3981,2.4293,France,FR-HDF,62.5,Europe/Paris
Saint-Martin-la-Garenne,49.041,1.6893,France,FR-J,70.3,Europe/Paris
Pujols-sur-Ciron,44.5624,-0.3538,France,FR-NAQ,94.5,Europe/Paris
Flancourt-Catelon,49.3331,0.774,France,FR-NOR,67.3,Europe/Paris
Saint-Pierre-de-Juillers,45.9451,-0.3708,France,FR-NAQ,20,Europe/Paris
Novillers-les-Cailloux,49.2711,2.2136,France,FR-HDF,89.4,Europe/Paris
Niederlauterbach,48.9725,8.1027,France,FR-GES,91.1,Europe/Paris
Voeu,47.0257,1.8775,France,FR-F,15,Europe/Paris
Morteau,48.224,5.3136,France,FR-GES,9.8,Europe/Paris
Lacalm,44.7717,2.8833,France,FR-OCC,7.6,Europe/Paris
Ceillac,44.6675,6.7773,France,FR-U,3.4,Europe/Paris
Vaudherland,49.002,2.4879,France,FR-J,848.1,Europe/Paris
Kerroyant,47.3355,-3.2249,France,FR-E,38.6,Europe/Paris
Montendre,45.2856,-0.4083,France,FR-NAQ,123.2,Europe/Paris
Aubigné-sur-Layon,47.2117,-0.462,France,FR-R,72.2,Europe/Paris
Givenchy-en-Gohelle,50.3908,2.7732,France,FR-HDF,359.1,Europe/Paris
Le Taix,46.4618,2.9937,France,FR-ARA,21.2,Europe/Paris
Saint-Sulpice-de-Ruffec,45.9403,0.3145,France,FR-NAQ,15.9,Europe/Paris
Olmo,41.9999,8.9136,France,FR-H,82.6,Europe/Paris
Olmo,42.4957,9.407,France,FR-H,49.7,Europe/Paris
Brasles,49.0481,3.43,France,FR-HDF,242.8,Europe/Paris
Liouc,43.894,3.9989,France,FR-OCC,58.2,Europe/Paris
Trétudans,47.5711,6.8624,France,FR-BFC,201.3,Europe/Paris
Ty Bianet,48.2167,-4.15,France,FR-E,42.5,Europe/Paris
Étriac,45.5278,-0.0264,France,FR-NAQ,28.8,Europe/Paris
Sainte-Marie,49.3717,4.6678,France,FR-GES,17.6,Europe/Paris
Rieulay,50.3786,3.2528,France,FR-HDF,189.9,Europe/Paris
Le Ruet,48.0622,3.7071,France,FR-BFC,23,Europe/Paris
Chanteloube,44.5167,6.3,France,FR-U,56.2,Europe/Paris
Chanteloube,44.7002,6.5949,France,FR-U,14,Europe/Paris
La Sône,45.1111,5.2778,France,FR-ARA,203.6,Europe/Paris
Conchy-sur-Canche,50.3024,2.2005,France,FR-HDF,17.4,Europe/Paris
Ferfay,50.5185,2.4247,France,FR-HDF,239.4,Europe/Paris
Le Catelier,49.7549,1.1498,France,FR-NOR,52.9,Europe/Paris
Petit-Appeville,49.9028,1.0539,France,FR-NOR,198.4,Europe/Paris
Trédudon,48.4,-3.8333,France,FR-E,21.7,Europe/Paris
Courville-sur-Eure,48.449,1.2409,France,FR-F,244.6,Europe/Paris
Ratiéville,49.5887,1.1416,France,FR-NOR,89.2,Europe/Paris
Glatens,43.894,0.917,France,FR-OCC,31.9,Europe/Paris
Chevry,46.2814,6.0387,France,FR-ARA,364.2,Europe/Paris
Chênex,46.1056,5.9954,France,FR-ARA,138.3,Europe/Paris
Poulgoazec,48.0167,-4.5333,France,FR-E,150.9,Europe/Paris
Estouteville-Écalles,49.5904,1.3149,France,FR-NOR,63,Europe/Paris
Entraygues,45.5167,2.3333,France,FR-NAQ,15.3,Europe/Paris
Le Schlumpf,47.7932,6.9229,France,FR-GES,57.2,Europe/Paris
Chioselli,41.7702,8.7345,France,FR-H,14.4,Europe/Paris
Pommeray,48.3539,1.3033,France,FR-F,90.4,Europe/Paris
La Boullois,48.7712,3.2067,France,FR-J,57.9,Europe/Paris
Saint-Didier,46.7083,5.5095,France,FR-BFC,152.9,Europe/Paris
Saint-Didier,47.33,4.1826,France,FR-BFC,10.2,Europe/Paris
Saint-Didier,47.3494,3.62,France,FR-BFC,8.7,Europe/Paris
Chaulnes,49.817,2.8006,France,FR-HDF,225,Europe/Paris
Surville,49.1981,1.1036,France,FR-NOR,179.4,Europe/Paris
Surville,49.3031,0.2228,France,FR-NOR,98.6,Europe/Paris
Surville,49.2824,-1.6488,France,FR-NOR,30.6,Europe/Paris
Sornay,46.6302,5.18,France,FR-BFC,120.3,Europe/Paris
Sornay,47.2776,5.6979,France,FR-BFC,55.6,Europe/Paris
Richebourg,48.8244,1.6404,France,FR-J,141.5,Europe/Paris
Richebourg,48.5693,3.3701,France,FR-J,26,Europe/Paris
Thiais,48.765,2.3923,France,FR-J,4772.3,Europe/Paris
Créon,44.7746,-0.3482,France,FR-NAQ,642.2,Europe/Paris
Rioupes,44.7058,5.9064,France,FR-U,8.6,Europe/Paris
Einvaux,48.4902,6.3957,France,FR-GES,47.7,Europe/Paris
Blanche-Lande,47.3537,-1.2569,France,FR-R,178.8,Europe/Paris
Les Maisons Rouges,48.0156,3.9455,France,FR-GES,21,Europe/Paris
La Courbe,48.7439,-0.1911,France,FR-NOR,14.5,Europe/Paris
Rignieu-le-Désert,45.9042,5.2745,France,FR-ARA,70.7,Europe/Paris
Louveciennes,48.8612,2.1146,France,FR-J,1278.6,Europe/Paris
Ameysin,45.6889,5.7557,France,FR-ARA,135.6,Europe/Paris
Maxilly-sur-Léman,46.3983,6.6311,France,FR-ARA,347.7,Europe/Paris
Chaudenay-le-Château,47.1773,4.6449,France,FR-BFC,10.4,Europe/Paris
Palmas,44.3943,2.8421,France,FR-OCC,24.6,Europe/Paris
Gahard,48.2976,-1.5195,France,FR-E,57.6,Europe/Paris
Dijon,47.3167,5.0167,France,FR-BFC,3883.2,Europe/Paris
Waldersbach,48.4143,7.2146,France,FR-GES,37.9,Europe/Paris
Wickersheim,48.7831,7.531,France,FR-GES,76.1,Europe/Paris
Les Pichons,46.7559,2.0481,France,FR-F,12.8,Europe/Paris
Triqueville,49.3368,0.4421,France,FR-NOR,43.4,Europe/Paris
Cher-Blanc,45.853,2.299,France,FR-NAQ,8.2,Europe/Paris
Carros le Neuf,43.7724,7.1932,France,FR-U,788.4,Europe/Paris
Trilla,42.7398,2.5194,France,FR-OCC,6.8,Europe/Paris
Fresnoy-en-Chaussée,49.7733,2.5861,France,FR-HDF,27.7,Europe/Paris
Gussignies,50.338,3.7422,France,FR-HDF,131.1,Europe/Brussels
Port Santa-Lucia,43.4125,6.7792,France,FR-U,402.9,Europe/Paris
Courcoué,47.0337,0.3957,France,FR-F,17,Europe/Paris
Seillac,47.5459,1.1568,France,FR-F,8.7,Europe/Paris
Frontenay-sur-Dive,46.8459,0.0542,France,FR-NAQ,23.7,Europe/Paris
Varennes-sur-Morge,45.942,3.187,France,FR-ARA,86,Europe/Paris
Buchy,49.5851,1.3585,France,FR-NOR,407.2,Europe/Paris
La Lande-Vaumont,48.7825,-0.8664,France,FR-NOR,50.8,Europe/Paris
Montvert,44.9953,2.1604,France,FR-ARA,10.4,Europe/Paris
Nanteuil-lès-Meaux,48.9294,2.8959,France,FR-J,733.9,Europe/Paris
Alando,42.3064,9.2905,France,FR-H,9.8,Europe/Paris
Brochard,48.5405,0.6882,France,FR-NOR,12.3,Europe/Paris
Wingen,49.0262,7.814,France,FR-GES,26.8,Europe/Paris
Cully,49.25,0.5333,France,FR-NOR,29.6,Europe/Paris
Cully,49.25,-0.5295,France,FR-NOR,24.9,Europe/Paris
Coudert,45.2667,1.6,France,FR-NAQ,52.8,Europe/Paris
Penpoul,48.6833,-3.9667,France,FR-E,291,Europe/Paris
Le Petit Mareuil,46.5804,1.1638,France,FR-F,23.7,Europe/Paris
Gergny,49.914,3.9324,France,FR-HDF,30.8,Europe/Paris
Cosne-d’Allier,46.4751,2.8314,France,FR-ARA,84.4,Europe/Paris
Polliat,46.2496,5.1293,France,FR-ARA,130.9,Europe/Paris
Labéraudie,44.4673,1.4141,France,FR-OCC,222.2,Europe/Paris
Raincheval,50.0737,2.4369,France,FR-HDF,47.4,Europe/Paris
Corbenay,47.8927,6.3305,France,FR-BFC,83.3,Europe/Paris
La Fage,44.8037,1.5958,France,FR-OCC,14.9,Europe/Paris
La Fage,44.4329,3.5934,France,FR-OCC,13.3,Europe/Paris
La Fage,44.7737,3.6511,France,FR-OCC,11.9,Europe/Paris
Durlinsdorf,47.4858,7.24,France,FR-GES,60.8,Europe/Paris
Butten,48.9706,7.2226,France,FR-GES,42.8,Europe/Paris
Ville Neuve,45.4357,5.2692,France,FR-ARA,55.8,Europe/Paris
Le Sauze,44.3667,6.6833,France,FR-U,8.9,Europe/Paris
Montribot,45.0277,0.9512,France,FR-NAQ,26.4,Europe/Paris
Lion-devant-Dun,49.4112,5.2289,France,FR-GES,13.1,Europe/Paris
Calvi,42.5675,8.7565,France,FR-H,171.2,Europe/Paris
Dezize-lès-Maranges,46.9118,4.6565,France,FR-BFC,35.9,Europe/Paris
Daillac,45.5,2.4167,France,FR-NAQ,11.1,Europe/Paris
Mucchieta,42.9403,9.3645,France,FR-H,12.1,Europe/Paris
Chantemerle,45.6952,5.6988,France,FR-ARA,107.8,Europe/Paris
Chantemerle,45.7667,2.5833,France,FR-ARA,10.5,Europe/Paris
Matra,42.2804,9.3905,France,FR-H,8.3,Europe/Paris
Minerviu,42.8878,9.335,France,FR-H,9.3,Europe/Paris
Avril,49.2876,5.965,France,FR-GES,59.2,Europe/Paris
Feucherolles,48.5905,1.4889,France,FR-F,29,Europe/Paris
Martigny-le-Comte,46.5289,4.332,France,FR-BFC,10.8,Europe/Paris
Montoison,44.7961,4.9412,France,FR-ARA,116.5,Europe/Paris
Feucherolles,48.87,1.974,France,FR-J,230.4,Europe/Paris
Izel-lès-Hameaux,50.3154,2.5335,France,FR-HDF,83.4,Europe/Paris
La Bazalgette,44.4293,3.5083,France,FR-OCC,13.4,Europe/Paris
Villard,46.4333,2.05,France,FR-F,14.2,Europe/Paris
Warlus,50.2748,2.6687,France,FR-HDF,68.7,Europe/Paris
Warlus,49.9244,1.9441,France,FR-HDF,27.6,Europe/Paris
Jumel,49.7583,2.3522,France,FR-HDF,95.1,Europe/Paris
Courcerault,48.4381,0.6599,France,FR-NOR,11.6,Europe/Paris
La Tranclière,46.111,5.2604,France,FR-ARA,19.8,Europe/Paris
Mant,43.5856,-0.5093,France,FR-NAQ,14.9,Europe/Paris
Thiré,46.5497,-1.0084,France,FR-R,59.3,Europe/Paris
Givarlais,46.4593,2.6488,France,FR-ARA,16.9,Europe/Paris
La Boucherie,47.4187,-1.562,France,FR-R,130.6,Europe/Paris
Sangué,47.1522,3.3765,France,FR-BFC,12.7,Europe/Paris
Saint-Vallier,45.1715,4.8176,France,FR-ARA,818.2,Europe/Paris
Lésaouvréguen,48.0941,-4.4242,France,FR-E,48.2,Europe/Paris
Baignes,47.5851,6.0503,France,FR-BFC,42.1,Europe/Paris
Savonnières,47.3477,0.5496,France,FR-F,207.5,Europe/Paris
Truans,43.9265,2.906,France,FR-OCC,78.4,Europe/Paris
Blangermont,50.3293,2.2201,France,FR-HDF,22.7,Europe/Paris
Novéant-sur-Moselle,49.0237,6.048,France,FR-GES,158.4,Europe/Paris
Meilars,48.0443,-4.4281,France,FR-E,66.3,Europe/Paris
Le Thuit-Simer,49.2686,0.911,France,FR-NOR,156.6,Europe/Paris
Les Augers,45.955,0.2963,France,FR-NAQ,13.5,Europe/Paris
Le Plo,44.8296,4.0451,France,FR-ARA,11.6,Europe/Paris
Chevagny-sur-Guye,46.5386,4.5077,France,FR-BFC,11.3,Europe/Paris
Princé,48.217,-1.0887,France,FR-E,30.7,Europe/Paris
Kerdrein,48.3576,-4.4333,France,FR-E,285.2,Europe/Paris
Kerdrein,48.5583,-4.4903,France,FR-E,204.6,Europe/Paris
Kerdrein,48.027,-4.2251,France,FR-E,93.4,Europe/Paris
Barchère,46.3349,3.2768,France,FR-ARA,84.4,Europe/Paris
La Tivollière,45.3675,5.6174,France,FR-ARA,329.3,Europe/Paris
Les Avanchers,45.4776,6.4557,France,FR-ARA,28.5,Europe/Paris
L’Heure,50.1248,1.8709,France,FR-HDF,97,Europe/Paris
Guising,49.0723,7.2655,France,FR-GES,49.5,Europe/Paris
Martres-Tolosane,43.1992,1.011,France,FR-OCC,115.4,Europe/Paris
Saint-Joseph,43.4167,3.6833,France,FR-OCC,1896.4,Europe/Paris
Mesnil-David,49.7579,1.6198,France,FR-NOR,25.2,Europe/Paris
Meyreuil,43.4863,5.4941,France,FR-U,285.8,Europe/Paris
Gourbera,43.8054,-1.0481,France,FR-NAQ,13.5,Europe/Paris
Trégarvan,48.2516,-4.2237,France,FR-E,14.6,Europe/Paris
Le Mez-de-la-Madeleine,48.5441,3.2631,France,FR-J,126.2,Europe/Paris
Payzat,45.1074,3.5657,France,FR-ARA,20.2,Europe/Paris
Ginia,48.747,0.2182,France,FR-NOR,7.9,Europe/Paris
Combrun,46.2532,1.0303,France,FR-NAQ,10.6,Europe/Paris
Tréauray,47.7866,-3.1605,France,FR-E,74.7,Europe/Paris
La Bègüe,44.3757,5.17,France,FR-ARA,23.1,Europe/Paris
La Bègüe,44.1759,5.6423,France,FR-ARA,6,Europe/Paris
La Bègüe,44.254,5.6396,France,FR-ARA,5.7,Europe/Paris
La Bonnière,48.5082,0.6999,France,FR-NOR,15.2,Europe/Paris
Lichiat,46.0981,2.3068,France,FR-NAQ,10.9,Europe/Paris
Proupiary,43.1597,0.8623,France,FR-OCC,16.3,Europe/Paris
Dompierre-du-Chemin,48.267,-1.1435,France,FR-E,62.5,Europe/Paris
Goldbach,47.8734,7.1043,France,FR-GES,35.6,Europe/Paris
Les Bascous,44.5099,5.5193,France,FR-ARA,3.8,Europe/Paris
Lème,43.4936,-0.3675,France,FR-NAQ,24.7,Europe/Paris
Luriecq,45.4493,4.0789,France,FR-ARA,66.5,Europe/Paris
La Luste,45.0384,-0.5182,France,FR-NAQ,149.7,Europe/Paris
Les Peloiries,48.167,0.4896,France,FR-R,88.2,Europe/Paris
Montguyard,44.6918,0.4311,France,FR-NAQ,31.6,Europe/Paris
Molas,43.3997,0.7797,France,FR-OCC,16.3,Europe/Paris
Vialard,45.0327,1.2397,France,FR-NAQ,27.7,Europe/Paris
Les Morlettes,48.0539,0.2888,France,FR-R,151.1,Europe/Paris
Chamboulive,45.4321,1.7044,France,FR-NAQ,26.7,Europe/Paris
Vaudricourt,50.5008,2.6251,France,FR-HDF,420.6,Europe/Paris
Vaudricourt,50.1202,1.5499,France,FR-HDF,133.4,Europe/Paris
Couloisy,49.3996,3.0272,France,FR-HDF,118.8,Europe/Paris
Villabrion,44.9022,4.3877,France,FR-ARA,47.3,Europe/Paris
Souraïde,43.3421,-1.475,France,FR-NAQ,78.2,Europe/Paris
Le Fauvet,45.1833,4.3667,France,FR-ARA,15.3,Europe/Paris
Calès,44.8562,0.8124,France,FR-NAQ,53.5,Europe/Paris
Rusquec,48.55,-4.05,France,FR-E,84.4,Europe/Paris
Saint-Geniès-Bellevue,43.6834,1.4857,France,FR-OCC,636.4,Europe/Paris
Saint-Jean-du-Pin,44.1165,4.0505,France,FR-OCC,140.2,Europe/Paris
Béon,47.9573,3.3237,France,FR-BFC,34.8,Europe/Paris
Saint-Nicolas-de-Port,48.6286,6.2967,France,FR-GES,924,Europe/Paris
Mouthier-Haute-Pierre,47.0397,6.2751,France,FR-BFC,23.2,Europe/Paris
Mutelette,50.6006,1.8011,France,FR-HDF,37.8,Europe/Paris
Hostens,44.4927,-0.6396,France,FR-NAQ,32.1,Europe/Paris
Faverolles-lès-Lucey,47.8352,4.8621,France,FR-BFC,4.6,Europe/Paris
Germigny-l’Exempt,46.919,2.8988,France,FR-F,11.2,Europe/Paris
Cussigny,49.5414,5.6776,France,FR-GES,597.9,Europe/Brussels
La Chapelle-Janson,48.3477,-1.1017,France,FR-E,52,Europe/Paris
Orvault,47.2717,-1.6225,France,FR-R,898.1,Europe/Paris
Tocqueville,49.4072,0.6102,France,FR-NOR,68.1,Europe/Paris
Tocqueville,49.6706,-1.3368,France,FR-NOR,45.1,Europe/Paris
Ucciani,42.0444,8.9782,France,FR-H,17.7,Europe/Paris
Saint-Hilaire-de-Beauvoir,43.7569,4.014,France,FR-OCC,90.1,Europe/Paris
Bégard,48.6277,-3.3018,France,FR-E,130,Europe/Paris
Lamarche-en-Woëvre,48.9451,5.7842,France,FR-GES,10.5,Europe/Paris
Thinvaux,48.3325,0.9477,France,FR-F,32.1,Europe/Paris
Hippoltskirch,47.4731,7.3422,France,FR-GES,61.7,Europe/Paris
Les Meuniers,45.6209,3.3275,France,FR-ARA,23.5,Europe/Paris
Les Meuniers,45.3833,5.8333,France,FR-ARA,19.4,Europe/Paris
Conilhac-de-la-Montagne,42.9786,2.1943,France,FR-OCC,15.5,Europe/Paris
Belleville,48.8182,6.1029,France,FR-GES,147.1,Europe/Paris
Belleville,48.377,3.7772,France,FR-GES,8.3,Europe/Paris
Le Grand Breuil,46.1663,0.2769,France,FR-NAQ,41.5,Europe/Paris
Le Grand Breuil,46.0658,-0.6713,France,FR-NAQ,28.2,Europe/Paris
Coutures,47.3627,-0.3552,France,FR-R,61.2,Europe/Paris
Chenevières,48.5194,6.6292,France,FR-GES,93.9,Europe/Paris
Chènevières,48.6273,3.7367,France,FR-GES,13.4,Europe/Paris
Le Quartier,46.1229,2.7636,France,FR-ARA,8.5,Europe/Paris
Bellefaye,46.2986,2.3731,France,FR-NAQ,16.1,Europe/Paris
Sommelonne,48.6715,5.0362,France,FR-GES,50,Europe/Paris
Horgues,43.1884,0.0881,France,FR-OCC,258.3,Europe/Paris
Cysoing,50.5694,3.2163,France,FR-HDF,343.3,Europe/Paris
Marsac,43.3284,0.0874,France,FR-OCC,166.6,Europe/Paris
Marsac,43.9429,0.822,France,FR-OCC,10.9,Europe/Paris
La Chapelle-en-Serval,49.1284,2.5341,France,FR-HDF,274.3,Europe/Paris
Courcuire,47.3424,5.8241,France,FR-BFC,17.9,Europe/Paris
Cenac,45.3063,3.52,France,FR-ARA,6.1,Europe/Paris
Chézy,46.611,3.4677,France,FR-ARA,5.8,Europe/Paris
Hautesvignes,44.4589,0.3517,France,FR-NAQ,20.4,Europe/Paris
Pomblin,48.0618,4.0464,France,FR-GES,13.8,Europe/Paris
Sarniguet,45.3566,3.4502,France,FR-ARA,8.8,Europe/Paris
Albiez le Vieux,45.2165,6.3403,France,FR-ARA,7.8,Europe/Paris
Misy-sur-Yonne,48.3607,3.0898,France,FR-J,177.6,Europe/Paris
Pontorson,48.5532,-1.5075,France,FR-NOR,83,Europe/Paris
Daleygnieu,45.7185,5.4855,France,FR-ARA,54.1,Europe/Paris
Brezons,44.9684,2.8073,France,FR-ARA,4.8,Europe/Paris
Les Travalières,46.8793,0.621,France,FR-NAQ,29.7,Europe/Paris
Angoville-en-Saire,49.6901,-1.3778,France,FR-NOR,63.5,Europe/Paris
Puygastier,45.0599,0.4597,France,FR-NAQ,146.7,Europe/Paris
Créac’hniver,48.4251,-3.6202,France,FR-E,11.5,Europe/Paris
Villefranche-de-Lauragais,43.4004,1.717,France,FR-OCC,448.7,Europe/Paris
Breuvannes,48.0931,5.6107,France,FR-GES,14.1,Europe/Paris
Houdan,48.7904,1.6001,France,FR-J,326.5,Europe/Paris
Autrèche,47.5254,0.9955,France,FR-F,18.3,Europe/Paris
Argenton,44.0218,6.6874,France,FR-U,9.5,Europe/Paris
Vabre,43.693,2.4251,France,FR-OCC,28.3,Europe/Paris
Luchy,47.8475,3.4071,France,FR-BFC,41,Europe/Paris
Meunet-Planches,46.8375,1.9568,France,FR-F,9.8,Europe/Paris
Anter,47.3321,-3.236,France,FR-E,38.6,Europe/Paris
Abon,47.037,3.7462,France,FR-BFC,5.6,Europe/Paris
Neuville,46.4186,2.8261,France,FR-ARA,33.1,Europe/Paris
Neuville,45.745,3.4362,France,FR-ARA,31.6,Europe/Paris
Neuville,45.6878,2.8847,France,FR-ARA,22.1,Europe/Paris
Broons,48.3172,-2.2605,France,FR-E,90.5,Europe/Paris
Sachapt,45.5787,2.9652,France,FR-ARA,25.9,Europe/Paris
Courtillers,47.8008,-0.302,France,FR-R,152.1,Europe/Paris
Guillassou,45.1039,0.5089,France,FR-NAQ,142,Europe/Paris
Fouchécourt,47.7889,5.9955,France,FR-BFC,28.4,Europe/Paris
Vierville-sur-Mer,49.3724,-0.9071,France,FR-NOR,41.4,Europe/Paris
La Barben,43.6301,5.1765,France,FR-U,40.8,Europe/Paris
Saint-Savin,42.9804,-0.0909,France,FR-OCC,96.6,Europe/Paris
Ley-Lussac,45.7333,1.15,France,FR-NAQ,81,Europe/Paris
Chez Léobé,46.2951,0.9829,France,FR-NAQ,12.3,Europe/Paris
Montpezat-sous-Bauzon,44.7121,4.2066,France,FR-ARA,33.4,Europe/Paris
Le Clat,42.7856,2.167,France,FR-OCC,3.3,Europe/Paris
Beaudrouard,49.7414,0.6801,France,FR-NOR,58.4,Europe/Paris
Izotges,43.6522,-0.0121,France,FR-OCC,30.9,Europe/Paris
Kerbiouet,48.6441,-4.3857,France,FR-E,126,Europe/Paris
Marcilly-le-Hayer,48.3468,3.6333,France,FR-GES,18.7,Europe/Paris
Jaqée,48.4791,4.7525,France,FR-GES,21.3,Europe/Paris
Alès,44.1281,4.0817,France,FR-OCC,1824.5,Europe/Paris
Verquin,50.5024,2.6389,France,FR-HDF,893.6,Europe/Paris
La Sauvetat-du-Dropt,44.6474,0.3389,France,FR-NAQ,64.1,Europe/Paris
Limeux,50.0189,1.8165,France,FR-HDF,16.6,Europe/Paris
Les Sables-d’Olonne,46.4972,-1.7833,France,FR-R,1678.7,Europe/Paris
Fricambault,47.8934,3.0772,France,FR-BFC,90.8,Europe/Paris
Motteville,49.6347,0.8526,France,FR-NOR,89.6,Europe/Paris
La Fontenelle,47.4035,-0.5298,France,FR-R,461.8,Europe/Paris
Saint-Martin-de-Fontenay,49.1152,-0.3739,France,FR-NOR,263.1,Europe/Paris
L’Hermet,45.3557,4.1817,France,FR-ARA,81.6,Europe/Paris
L’Hermet,45.0303,4.4194,France,FR-ARA,50.3,Europe/Paris
L’Hermet,45.2068,4.4327,France,FR-ARA,20.9,Europe/Paris
Éclaires,48.9999,5.0016,France,FR-GES,9.6,Europe/Paris
Mont-Dollé,49.8932,1.5816,France,FR-NOR,18.4,Europe/Paris
Petit Bailly,47.941,3.2656,France,FR-BFC,22.1,Europe/Paris
Bachimont,50.2714,2.1423,France,FR-HDF,18,Europe/Paris
La Fontenelle,48.0656,1.0309,France,FR-F,10.4,Europe/Paris
La Fontenelle,48.4669,-1.5032,France,FR-E,45.9,Europe/Paris
Échouboulains,48.4638,2.9453,France,FR-J,25,Europe/Paris
Ymeray,48.51,1.7003,France,FR-F,97.9,Europe/Paris
Voulton,48.6175,3.3342,France,FR-J,11.9,Europe/Paris
Les Berteaux,47.7187,3.2892,France,FR-BFC,77,Europe/Paris
Kleinfrankenheim,48.662,7.5809,France,FR-GES,141.2,Europe/Paris
Gondrexon,48.6056,6.77,France,FR-GES,13.8,Europe/Paris
Boissy-la-Rivière,48.3732,2.1451,France,FR-J,57.6,Europe/Paris
Les Brugues,44.6167,0.7667,France,FR-NAQ,21.7,Europe/Paris
Faubourg Saint-Privé,46.8283,3.4742,France,FR-BFC,113.4,Europe/Paris
